subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,trial_number,answerL,answerR,confidenceL,confidenceR,condition,combination,RT_answerL,RT_answerR,RT_confidenceL,RT_confidenceR,items_countL,items_countR,uncertainty_level_L,uncertainty_level_R,n_fish_L,n_fish_R,n_cans_L,n_cans_R,q1,q2,q3,q4,q5,percent_comprehension
7595226,8,98,Female,2,9-Aug,2,6,1,1,6,6,trial_9,0,1574.2,1187.6,1309.6,1309.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,7,0,0,5,3,trial_1,1,2284.9,3218.8,8580.5,8580.5,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,8,1,0,5,4,trial_6,1,2372.8,2082.5,2180.6,2180.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,9,1,0,6,6,trial_10,0,3267.2,2725.8,2573,2573,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,10,0,1,5,5,trial_3,1,7046.2,6436.1,2172.5,2172.5,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,2,1
7596596,9,115,Male,1,9-Aug,2,1,0,0,3,6,trial_1,0,9330.7,6206.8,3515.1,3515.1,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,2,1,1,6,2,trial_8,1,5875.9,13866.2,1896.9,1896.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,3,0,0,5,4,trial_10,1,4302.9,9120.8,4510.8,4510.8,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,4,0,1,6,5,trial_7,0,5197,6092.9,4510.5,4510.5,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,5,0,1,3,3,trial_3,1,17119.1,14860.7,3042,3042,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,6,0,0,3,5,trial_4,1,10757.6,12027.2,3511.5,3511.5,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,7,0,0,5,6,trial_5,1,6065.4,10439.7,7482.7,7482.7,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,8,1,1,1,6,trial_2,1,5517.6,8508.1,1388.4,1388.4,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,9,1,1,5,5,trial_9,0,6306.5,12879.1,2816.9,2816.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,0,0.8
7596596,9,115,Male,1,9-Aug,2,10,1,0,5,0,trial_6,1,4811.1,9431.7,3583.3,3583.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,0,0.8
7597084,7,93,Male,1,7-Jun,1,1,1,1,6,6,trial_9,0,7544.8,6334,2501.9,2501.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,2,0,0,3,6,trial_1,0,14721.6,9522.9,4337.2,4337.2,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,3,0,0,6,0,trial_5,1,16072.6,120805,4028.2,4028.2,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,4,0,1,6,6,trial_6,0,5332.9,1899.2,6734.6,6734.6,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,5,1,0,6,6,trial_10,0,3511.6,3021.9,1765.7,1765.7,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,6,0,0,6,4,trial_3,0,4353.5,3414.4,10083,10083,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,7,1,0,6,6,trial_4,1,2698.2,3148.9,1804.1,1804.1,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,8,1,1,6,2,trial_2,0,1919.9,3971.1,1101.7,1101.7,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,9,0,1,6,6,trial_7,0,2316.1,4243.7,1554.9,1554.9,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7597084,7,93,Male,1,7-Jun,1,10,0,1,6,6,trial_8,0,2761.4,1062.1,1280.2,1280.2,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,1,0,1,5,3,trial_1,1,1944.6,6517.8,1345.9,1345.9,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,2,1,0,6,4,trial_8,1,1749.6,4139.9,1389.9,1389.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,3,1,0,6,3,trial_6,1,2528.8,3909.2,1314,1314,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,4,0,0,4,6,trial_5,1,5838.9,1158.4,1420.8,1420.8,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,5,1,0,6,3,trial_2,0,1726.4,4120.5,4275.8,4275.8,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,6,0,1,5,5,trial_10,1,1336.1,1825.5,1742.3,1742.3,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,7,0,0,5,2,trial_4,0,1809,2263,2882.6,2882.6,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,8,1,0,4,5,trial_7,1,1940.2,1247.2,3707.3,3707.3,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,9,1,0,4,3,trial_3,0,1811.3,3361.7,1187.7,1187.7,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7597439,11,132,Male,1,12-Oct,3,10,1,1,5,5,trial_9,0,1405.7,1906,1096.5,1096.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,1,1,0,6,2,trial_8,1,9569.3,21136.5,6079.7,6079.7,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,2,0,1,4,2,trial_7,1,9442.4,11369.5,4792.7,4792.7,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,3,1,0,5,6,trial_10,0,13254.6,7742.5,3272.3,3272.3,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,4,1,1,0,6,trial_6,0,23586,6226.6,4987.8,4987.8,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,5,0,0,0,5,trial_1,0,14375.9,7074.2,3399.5,3399.5,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,6,1,0,6,6,trial_4,1,21306.6,7116.7,2629.8,2629.8,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,7,0,1,6,6,trial_2,1,16262.2,10938.2,1758.4,1758.4,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,8,0,0,6,6,trial_5,0,7515.7,8564.1,2714.6,2714.6,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,9,1,1,6,6,trial_9,0,2537.4,2815,2187.5,2187.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7597593,7,93,Male,1,7-Jun,1,10,1,0,5,5,trial_3,0,5584.5,7164.7,3953.1,3953.1,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,1,1,0,4,6,trial_3,0,15830.6,3873.7,1835.4,1835.4,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,2,0,1,6,5,trial_10,1,2481.7,4854.4,4128.7,4128.7,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,3,1,0,6,5,trial_2,0,6304.1,9996.1,1973.5,1973.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,4,0,1,6,6,trial_4,0,4302.5,1521.4,2074.5,2074.5,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,5,0,1,6,6,trial_7,0,4084.2,2042.9,1945,1945,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,6,0,0,6,6,trial_5,1,3463,5161.8,2046.5,2046.5,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,7,1,0,6,6,trial_6,1,2651,3497.1,5740.2,5740.2,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,8,1,1,6,6,trial_9,1,1312.6,3161.3,1597.3,1597.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,9,0,1,6,6,trial_1,1,1512.7,6709.3,4130.1,4130.1,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,2,1
7597684,10,121,Female,2,12-Oct,3,10,1,1,5,6,trial_8,0,24549.2,3256.5,2069.5,2069.5,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,1,0,0,6,3,trial_5,0,5977.8,5878.8,9607.5,9607.5,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,2,0,1,0,5,trial_6,0,5173.7,6225.2,3624.7,3624.7,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,3,0,0,0,4,trial_4,1,5062.3,5006.9,3757,3757,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,4,1,0,6,1,trial_2,0,4739.2,5045,10214.1,10214.1,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,5,1,0,6,3,trial_8,1,3402.3,3526.7,1364.1,1364.1,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,6,1,0,3,5,trial_7,1,7075.1,6458.6,1796,1796,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,7,0,0,0,5,trial_1,0,8091,4430.8,3956.8,3956.8,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,8,1,0,3,0,trial_3,0,5025.9,5406.7,3562.5,3562.5,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,9,1,1,4,3,trial_9,0,4494.7,2347.8,2793.9,2793.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7598895,11,144,Male,1,12-Oct,3,10,0,1,6,3,trial_10,1,1902.4,6280.2,1289,1289,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,2,1
7602285,7,93,Female,2,7-Jun,1,1,0,1,3,3,trial_3,1,11926.7,6461.4,4537.3,4537.3,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,2,1,0,3,4,trial_1,0,9672.5,6785.3,5640.9,5640.9,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,3,0,1,5,3,trial_4,0,6839.2,6748.3,2235.4,2235.4,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,4,1,0,6,3,trial_8,1,5112.2,6140.3,3752.4,3752.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,5,0,0,6,6,trial_5,0,2164.8,2783.2,1844.2,1844.2,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,6,1,0,5,3,trial_6,1,5068.4,7476.3,2636.5,2636.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,7,1,1,5,5,trial_9,1,2590.9,6217,2154.3,2154.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,8,1,0,5,5,trial_7,1,3858.1,2281.3,2687.4,2687.4,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,9,0,1,3,6,trial_2,1,3060,1451.6,1225.1,1225.1,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,1,0.9
7602285,7,93,Female,2,7-Jun,1,10,1,0,5,5,trial_10,0,3753.9,2526,3310.2,3310.2,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,1,0.9
